Date,SKU_ID,SKU,Brand,SKU_Category,normal_price,normal_qty,bundling_price,bundling_qty,promo_normal_price,promo_normal_qty,seasonal_price,seasonal_qty,total_qty,total_revenue,promo_type_count,normal_normal_list_price,normal_revenue,normal_transactions,bundling_normal_list_price,bundling_revenue,bundling_transactions,promo_normal_normal_list_price,promo_normal_revenue,promo_normal_transactions,seasonal_normal_list_price,seasonal_revenue,seasonal_transactions
2025-07-16,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5500.0,198,5500.0,21,5097.67,128,4000.0,67,414,2121900.0,4,5500.0,1089000.0,62,5500.0,115500.0,7,5500.0,652000.0,43,5500.0,265400.0,18
2025-07-16,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,208,10000.0,23,9222.22,101,7437.5,59,391,3675000.0,4,10000.0,2080000.0,68,10000.0,230000.0,9,10000.0,929000.0,36,10000.0,436000.0,16
2025-07-16,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,213,10000.0,19,9175.0,127,7366.67,44,403,3806500.0,4,10000.0,2130000.0,72,10000.0,190000.0,6,10000.0,1163500.0,40,10000.0,323000.0,15
2025-07-16,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,186,8000.0,22,7460.47,125,6000.0,57,390,2937200.0,4,8000.0,1488000.0,60,8000.0,176000.0,6,8000.0,933200.0,43,8000.0,340000.0,18
2025-07-16,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,188,8000.0,26,7368.42,93,6063.16,67,374,2802400.0,4,8000.0,1504000.0,66,8000.0,208000.0,8,8000.0,686000.0,38,8000.0,404400.0,19
2025-07-16,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,231,3000.0,22,2744.44,134,2230.43,61,448,1262200.0,4,3000.0,693000.0,77,3000.0,66000.0,7,3000.0,367500.0,45,3000.0,135700.0,23
2025-07-16,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,167,4500.0,27,4132.69,158,3438.1,61,413,1736800.0,4,4500.0,751500.0,55,4500.0,121500.0,10,4500.0,654200.0,52,4500.0,209600.0,21
2025-07-16,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,211,3500.0,29,3252.5,135,2634.78,81,456,1491200.0,4,3500.0,738500.0,66,3500.0,101500.0,10,3500.0,438800.0,40,3500.0,212400.0,23
2025-07-16,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,177,4000.0,39,3694.12,100,2950.0,75,391,1454800.0,4,4000.0,708000.0,57,4000.0,156000.0,13,4000.0,369200.0,34,4000.0,221600.0,24
2025-07-16,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,178,5000.0,24,4658.33,107,3750.0,45,354,1675000.0,4,5000.0,890000.0,60,5000.0,120000.0,7,5000.0,496500.0,36,5000.0,168500.0,18
2025-07-16,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,133,5000.0,26,4632.35,108,3752.94,56,323,1506000.0,4,5000.0,665000.0,50,5000.0,130000.0,8,5000.0,500700.0,34,5000.0,210300.0,17
2025-07-16,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,241,2000.0,509,3712.2,126,2981.82,35,911,2552000.0,4,4000.0,964000.0,76,4000.0,1018000.0,165,4000.0,466200.0,41,4000.0,103800.0,11
2025-07-16,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,167,4000.0,24,3697.87,167,3050.0,63,421,1572800.0,4,4000.0,668000.0,57,4000.0,96000.0,8,4000.0,617800.0,47,4000.0,191000.0,16
2025-07-16,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,190,5500.0,27,5105.0,125,4110.34,74,416,2136200.0,4,5500.0,1045000.0,65,5500.0,148500.0,7,5500.0,637800.0,40,5500.0,304900.0,29
2025-07-16,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,166,6000.0,18,5493.75,168,4640.0,47,399,2247600.0,4,6000.0,996000.0,59,6000.0,108000.0,6,6000.0,924300.0,48,6000.0,219300.0,15
2025-07-16,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,204,7000.0,19,6450.0,112,5240.0,59,394,2593000.0,4,7000.0,1428000.0,65,7000.0,133000.0,9,7000.0,721500.0,38,7000.0,310500.0,20
2025-07-16,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,218,7000.0,25,6438.46,98,5358.82,58,399,2641900.0,4,7000.0,1526000.0,70,7000.0,175000.0,10,7000.0,632400.0,39,7000.0,308500.0,17
2025-07-16,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,157,3000.0,30,2755.81,131,2215.38,29,347,986700.0,4,3000.0,471000.0,49,3000.0,90000.0,9,3000.0,361000.0,43,3000.0,64700.0,13
2025-07-16,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,200,3500.0,21,3257.89,107,2610.53,57,385,1270700.0,4,3500.0,700000.0,72,3500.0,73500.0,8,3500.0,349000.0,38,3500.0,148200.0,19
2025-07-17,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500.0,187,5200.0,557,5103.7,161,4142.86,43,948,4925600.0,4,5500.0,1028500.0,61,5500.0,2896400.0,175,5500.0,822000.0,54,5500.0,178700.0,14
2025-07-17,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5500.0,166,5500.0,33,5088.0,159,4164.29,49,407,2107800.0,4,5500.0,913000.0,51,5500.0,181500.0,10,5500.0,808800.0,50,5500.0,204500.0,14
2025-07-17,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,213,10000.0,26,9273.58,156,7571.43,41,436,4148500.0,4,10000.0,2130000.0,75,10000.0,260000.0,8,10000.0,1448000.0,53,10000.0,310500.0,14
2025-07-17,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,203,10000.0,39,9204.55,133,7444.44,22,397,3806000.0,4,10000.0,2030000.0,67,10000.0,390000.0,13,10000.0,1224500.0,44,10000.0,161500.0,9
2025-07-17,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,159,8000.0,20,7376.74,118,5955.56,26,323,2453200.0,4,8000.0,1272000.0,57,8000.0,160000.0,8,8000.0,868400.0,43,8000.0,152800.0,9
2025-07-17,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,156,8000.0,33,7378.72,158,5969.23,34,381,2876400.0,4,8000.0,1248000.0,51,8000.0,264000.0,8,8000.0,1164400.0,47,8000.0,200000.0,13
2025-07-17,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,186,3000.0,25,2750.0,155,2227.27,32,398,1130100.0,4,3000.0,558000.0,65,3000.0,75000.0,8,3000.0,426300.0,48,3000.0,70800.0,11
2025-07-17,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,174,4500.0,44,4104.65,123,3400.0,44,385,1635500.0,4,4500.0,783000.0,57,4500.0,198000.0,14,4500.0,504900.0,43,4500.0,149600.0,15
2025-07-17,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,185,3500.0,32,3253.06,132,2585.71,43,392,1300800.0,4,3500.0,647500.0,65,3500.0,112000.0,9,3500.0,430100.0,49,3500.0,111200.0,14
2025-07-17,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,179,4000.0,22,3725.93,152,3000.0,31,384,1466200.0,4,4000.0,716000.0,56,4000.0,88000.0,7,4000.0,567800.0,54,4000.0,94400.0,11
2025-07-17,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,237,5000.0,35,4657.89,166,3835.71,33,471,2261600.0,4,5000.0,1185000.0,77,5000.0,175000.0,11,5000.0,774900.0,57,5000.0,126700.0,14
2025-07-17,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,239,5000.0,31,4608.51,134,3745.45,32,436,2085700.0,4,5000.0,1195000.0,76,5000.0,155000.0,10,5000.0,616200.0,47,5000.0,119500.0,11
2025-07-17,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,244,2000.0,538,3680.0,126,3000.0,51,959,2668400.0,4,4000.0,976000.0,85,4000.0,1076000.0,175,4000.0,463800.0,45,4000.0,152600.0,17
2025-07-17,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,230,4000.0,24,3681.63,164,2977.78,23,441,1689200.0,4,4000.0,920000.0,76,4000.0,96000.0,9,4000.0,604000.0,49,4000.0,69200.0,9
2025-07-17,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,223,5500.0,34,5094.12,167,3983.33,55,479,2483300.0,4,5500.0,1226500.0,74,5500.0,187000.0,11,5500.0,848800.0,51,5500.0,221000.0,18
2025-07-17,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,195,6000.0,26,5547.17,170,4566.67,55,446,2515800.0,4,6000.0,1170000.0,63,6000.0,156000.0,9,6000.0,941400.0,53,6000.0,248400.0,18
2025-07-17,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,192,7000.0,21,6443.75,140,5200.0,51,404,2657500.0,4,7000.0,1344000.0,58,7000.0,147000.0,7,7000.0,899700.0,48,7000.0,266800.0,15
2025-07-17,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,164,7000.0,15,6446.67,141,5287.5,40,360,2376100.0,4,7000.0,1148000.0,58,7000.0,105000.0,6,7000.0,908700.0,45,7000.0,214400.0,16
2025-07-17,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,142,3000.0,26,2736.54,158,2246.15,42,368,1030700.0,4,3000.0,426000.0,49,3000.0,78000.0,8,3000.0,432600.0,52,3000.0,94100.0,13
2025-07-17,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,159,3500.0,26,3248.98,137,2573.33,42,364,1199700.0,4,3500.0,556500.0,57,3500.0,91000.0,9,3500.0,445400.0,49,3500.0,106800.0,15
2025-07-18,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500.0,188,5200.0,454,5131.43,99,4025.0,70,811,4182300.0,4,5500.0,1034000.0,59,5500.0,2360800.0,147,5500.0,506800.0,35,5500.0,280700.0,24
2025-07-18,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5500.0,185,5500.0,40,5125.49,154,4100.0,36,415,2175000.0,4,5500.0,1017500.0,60,5500.0,220000.0,11,5500.0,789600.0,51,5500.0,147900.0,14
2025-07-18,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,216,10000.0,19,9250.0,174,7382.35,40,449,4256500.0,4,10000.0,2160000.0,76,10000.0,190000.0,6,10000.0,1610500.0,56,10000.0,296000.0,17
2025-07-18,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,195,10000.0,43,9187.5,148,7600.0,65,451,4231500.0,4,10000.0,1950000.0,60,10000.0,430000.0,11,10000.0,1360000.0,48,10000.0,491500.0,20
2025-07-18,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,203,8000.0,29,7434.15,126,5925.0,48,406,3078800.0,4,8000.0,1624000.0,65,8000.0,232000.0,8,8000.0,938400.0,41,8000.0,284400.0,16
2025-07-18,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,225,8000.0,20,7366.04,161,5977.78,63,469,3520000.0,4,8000.0,1800000.0,67,8000.0,160000.0,6,8000.0,1184400.0,53,8000.0,375600.0,18
2025-07-18,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,186,3000.0,30,2743.75,145,2212.5,53,414,1163000.0,4,3000.0,558000.0,64,3000.0,90000.0,9,3000.0,397900.0,48,3000.0,117100.0,16
2025-07-18,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,250,4500.0,13,4160.47,126,3353.85,61,450,1914000.0,4,4500.0,1125000.0,81,4500.0,58500.0,6,4500.0,524700.0,43,4500.0,205800.0,26
2025-07-18,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,176,3500.0,32,3242.11,125,2628.57,58,391,1284900.0,4,3500.0,616000.0,57,3500.0,112000.0,11,3500.0,405100.0,38,3500.0,151800.0,21
2025-07-18,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,206,4000.0,28,3719.05,119,3060.0,51,404,1534400.0,4,4000.0,824000.0,69,4000.0,112000.0,8,4000.0,442800.0,42,4000.0,155600.0,20
2025-07-18,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,230,5000.0,21,4643.18,125,3744.44,50,426,2024000.0,4,5000.0,1150000.0,74,5000.0,105000.0,7,5000.0,581400.0,44,5000.0,187600.0,18
2025-07-18,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,213,5000.0,16,4659.57,146,3783.33,55,430,2033700.0,4,5000.0,1065000.0,66,5000.0,80000.0,6,5000.0,679800.0,47,5000.0,208900.0,18
2025-07-18,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,243,2000.0,444,3680.0,118,2957.14,41,846,2415200.0,4,4000.0,972000.0,80,4000.0,888000.0,147,4000.0,435400.0,40,4000.0,119800.0,14
2025-07-18,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,190,4000.0,9,3712.82,118,3085.71,40,357,1356800.0,4,4000.0,760000.0,68,4000.0,36000.0,4,4000.0,437600.0,39,4000.0,123200.0,14
2025-07-18,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,150,5500.0,25,5107.69,116,4033.33,53,344,1770000.0,4,5500.0,825000.0,57,5500.0,137500.0,9,5500.0,593200.0,39,5500.0,214300.0,18
2025-07-18,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,203,6000.0,20,5514.89,129,4406.25,45,397,2249400.0,4,6000.0,1218000.0,68,6000.0,120000.0,6,6000.0,713100.0,47,6000.0,198300.0,16
2025-07-18,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,182,7000.0,21,6445.16,195,5160.0,34,432,2853800.0,4,7000.0,1274000.0,58,7000.0,147000.0,8,7000.0,1257000.0,62,7000.0,175800.0,10
2025-07-18,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,225,7000.0,36,6477.55,149,5173.33,46,456,3031800.0,4,7000.0,1575000.0,74,7000.0,252000.0,10,7000.0,963300.0,49,7000.0,241500.0,15
2025-07-18,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,247,3000.0,21,2758.82,149,2190.91,39,456,1299400.0,4,3000.0,741000.0,87,3000.0,63000.0,9,3000.0,410600.0,51,3000.0,84800.0,11
2025-07-18,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,194,3500.0,26,3257.45,142,2600.0,37,399,1328500.0,4,3500.0,679000.0,69,3500.0,91000.0,9,3500.0,462500.0,47,3500.0,96000.0,16
2025-07-19,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500.0,203,5200.0,513,5120.83,151,4142.86,36,903,4705100.0,4,5500.0,1116500.0,72,5500.0,2667600.0,174,5500.0,773400.0,48,5500.0,147600.0,14
2025-07-19,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5500.0,164,5500.0,41,5110.53,115,4192.31,41,361,1887400.0,4,5500.0,902000.0,56,5500.0,225500.0,11,5500.0,588200.0,38,5500.0,171700.0,13
2025-07-19,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,225,10000.0,16,9217.39,147,7533.33,38,426,4047000.0,4,10000.0,2250000.0,77,10000.0,160000.0,7,10000.0,1351500.0,46,10000.0,285500.0,15
2025-07-19,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,225,10000.0,15,9187.5,147,7454.55,35,422,4018000.0,4,10000.0,2250000.0,72,10000.0,150000.0,7,10000.0,1356000.0,48,10000.0,262000.0,11
2025-07-19,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,179,8000.0,38,7370.37,154,5905.88,56,427,3204400.0,4,8000.0,1432000.0,62,8000.0,304000.0,14,8000.0,1134400.0,54,8000.0,334000.0,17
2025-07-19,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,184,8000.0,20,7396.23,157,6080.0,49,410,3092800.0,4,8000.0,1472000.0,61,8000.0,160000.0,8,8000.0,1161200.0,53,8000.0,299600.0,15
2025-07-19,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,182,3000.0,27,2753.33,133,2180.0,44,386,1089700.0,4,3000.0,546000.0,58,3000.0,81000.0,8,3000.0,366500.0,45,3000.0,96200.0,15
2025-07-19,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,256,4500.0,18,4107.69,128,3400.0,28,430,1854700.0,4,4500.0,1152000.0,81,4500.0,81000.0,7,4500.0,526700.0,39,4500.0,95000.0,9
2025-07-19,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,175,3500.0,52,3250.0,122,2566.67,50,399,1318800.0,4,3500.0,612500.0,60,3500.0,182000.0,13,3500.0,396900.0,40,3500.0,127400.0,18
2025-07-19,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,197,4000.0,31,3683.72,126,3037.5,49,403,1525000.0,4,4000.0,788000.0,70,4000.0,124000.0,12,4000.0,464200.0,43,4000.0,148800.0,16
2025-07-19,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,170,5000.0,25,4674.55,176,3740.0,28,399,1904400.0,4,5000.0,850000.0,57,5000.0,125000.0,9,5000.0,825300.0,55,5000.0,104100.0,10
2025-07-19,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,164,5000.0,16,4681.25,148,3626.67,49,377,1774700.0,4,5000.0,820000.0,61,5000.0,80000.0,7,5000.0,696000.0,48,5000.0,178700.0,15
2025-07-19,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,187,2000.0,527,3691.43,108,2957.89,47,869,2341200.0,4,4000.0,748000.0,61,4000.0,1054000.0,174,4000.0,399200.0,35,4000.0,140000.0,19
2025-07-19,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,198,4000.0,40,3693.62,137,3000.0,44,419,1591400.0,4,4000.0,792000.0,66,4000.0,160000.0,13,4000.0,508400.0,47,4000.0,131000.0,13
2025-07-19,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,262,5500.0,20,5086.96,131,3923.53,43,456,2385700.0,4,5500.0,1441000.0,74,5500.0,110000.0,8,5500.0,666800.0,46,5500.0,167900.0,17
2025-07-19,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,163,6000.0,29,5489.19,116,4473.91,66,374,2082300.0,4,6000.0,978000.0,59,6000.0,174000.0,9,6000.0,636600.0,37,6000.0,293700.0,23
2025-07-19,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,213,7000.0,19,6420.0,148,5338.46,39,419,2780300.0,4,7000.0,1491000.0,66,7000.0,133000.0,8,7000.0,947100.0,50,7000.0,209200.0,13
2025-07-19,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,190,7000.0,19,6441.51,165,5391.67,27,401,2668900.0,4,7000.0,1330000.0,69,7000.0,133000.0,8,7000.0,1059300.0,53,7000.0,146600.0,12
2025-07-19,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,171,3000.0,9,2741.3,141,2281.25,52,373,1045100.0,4,3000.0,513000.0,58,3000.0,27000.0,4,3000.0,386900.0,46,3000.0,118200.0,16
2025-07-19,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,192,3500.0,19,3244.44,121,2505.26,50,382,1257600.0,4,3500.0,672000.0,61,3500.0,66500.0,7,3500.0,393100.0,45,3500.0,126000.0,19
2025-07-20,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500.0,200,5200.0,459,5106.67,128,4100.0,19,806,4219500.0,4,5500.0,1100000.0,70,5500.0,2386800.0,151,5500.0,654800.0,45,5500.0,77900.0,7
2025-07-20,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5500.0,200,5500.0,12,5095.0,111,3992.86,38,361,1883700.0,4,5500.0,1100000.0,70,5500.0,66000.0,6,5500.0,565200.0,40,5500.0,152500.0,14
2025-07-20,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,207,10000.0,35,9230.77,118,7500.0,50,410,3885500.0,4,10000.0,2070000.0,66,10000.0,350000.0,13,10000.0,1089000.0,39,10000.0,376500.0,16
2025-07-20,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,239,10000.0,37,9256.1,121,7555.56,24,421,4057500.0,4,10000.0,2390000.0,76,10000.0,370000.0,13,10000.0,1117000.0,41,10000.0,180500.0,9
2025-07-20,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,198,8000.0,12,7376.74,118,6040.0,31,359,2741200.0,4,8000.0,1584000.0,69,8000.0,96000.0,4,8000.0,870000.0,43,8000.0,191200.0,10
2025-07-20,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,157,8000.0,19,7409.09,144,6000.0,42,362,2728000.0,4,8000.0,1256000.0,60,8000.0,152000.0,7,8000.0,1067600.0,44,8000.0,252400.0,14
2025-07-20,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,215,3000.0,19,2748.94,135,2226.32,59,428,1204500.0,4,3000.0,645000.0,66,3000.0,57000.0,6,3000.0,371100.0,47,3000.0,131400.0,19
2025-07-20,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,204,4500.0,11,4123.91,130,3381.82,30,375,1605400.0,4,4500.0,918000.0,69,4500.0,49500.0,7,4500.0,537100.0,46,4500.0,100800.0,11
2025-07-20,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,235,3500.0,18,3264.29,128,2671.43,34,415,1395100.0,4,3500.0,822500.0,77,3500.0,63000.0,8,3500.0,418200.0,42,3500.0,91400.0,14
2025-07-20,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,239,4000.0,25,3690.91,138,3053.33,49,451,1714200.0,4,4000.0,956000.0,77,4000.0,100000.0,8,4000.0,508200.0,44,4000.0,150000.0,15
2025-07-20,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,208,5000.0,41,4678.72,126,3800.0,44,419,2003200.0,4,5000.0,1040000.0,70,5000.0,205000.0,11,5000.0,589200.0,47,5000.0,169000.0,13
2025-07-20,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,190,5000.0,13,4657.14,121,3757.14,38,362,1722700.0,4,5000.0,950000.0,64,5000.0,65000.0,5,5000.0,565500.0,42,5000.0,142200.0,14
2025-07-20,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,217,2000.0,436,3697.87,143,3011.11,45,841,2406200.0,4,4000.0,868000.0,66,4000.0,872000.0,151,4000.0,529600.0,47,4000.0,136600.0,18
2025-07-20,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,200,4000.0,39,3679.07,124,3100.0,45,408,1552400.0,4,4000.0,800000.0,62,4000.0,156000.0,11,4000.0,457000.0,43,4000.0,139400.0,18
2025-07-20,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,233,5500.0,16,5087.18,123,4072.73,28,400,2109400.0,4,5500.0,1281500.0,76,5500.0,88000.0,6,5500.0,626000.0,39,5500.0,113900.0,11
2025-07-20,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,172,6000.0,42,5576.47,167,4500.0,35,416,2370600.0,4,6000.0,1032000.0,60,6000.0,252000.0,12,6000.0,928200.0,51,6000.0,158400.0,12
2025-07-20,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,198,7000.0,8,6446.81,142,5233.33,39,387,2556900.0,4,7000.0,1386000.0,65,7000.0,56000.0,4,7000.0,914100.0,47,7000.0,200800.0,12
2025-07-20,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,195,7000.0,16,6450.0,129,5176.47,59,399,2619400.0,4,7000.0,1365000.0,67,7000.0,112000.0,6,7000.0,833400.0,42,7000.0,309000.0,17
2025-07-20,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,190,3000.0,38,2748.72,120,2258.33,35,383,1093000.0,4,3000.0,570000.0,63,3000.0,114000.0,10,3000.0,329700.0,39,3000.0,79300.0,12
2025-07-20,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,211,3500.0,38,3256.9,179,2600.0,30,458,1532300.0,4,3500.0,738500.0,64,3500.0,133000.0,11,3500.0,583200.0,58,3500.0,77600.0,9
2025-07-21,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500.0,197,5200.0,479,5096.15,146,4100.0,59,881,4557300.0,4,5500.0,1083500.0,63,5500.0,2490800.0,162,5500.0,743800.0,52,5500.0,239200.0,17
2025-07-21,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5500.0,188,5500.0,32,5103.03,93,4215.38,40,353,1852400.0,4,5500.0,1034000.0,60,5500.0,176000.0,9,5500.0,474200.0,33,5500.0,168200.0,13
2025-07-21,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,209,10000.0,30,9192.31,115,7617.65,51,405,3838000.0,4,10000.0,2090000.0,70,10000.0,300000.0,8,10000.0,1059000.0,39,10000.0,389000.0,17
2025-07-21,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,151,10000.0,19,9250.0,123,7500.0,30,323,3067500.0,4,10000.0,1510000.0,56,10000.0,190000.0,6,10000.0,1142000.0,36,10000.0,225500.0,12
2025-07-21,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,147,8000.0,31,7413.79,174,5952.94,55,407,3040400.0,4,8000.0,1176000.0,47,8000.0,248000.0,11,8000.0,1289600.0,58,8000.0,326800.0,17
2025-07-21,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,197,8000.0,14,7400.0,156,5900.0,39,406,3074800.0,4,8000.0,1576000.0,59,8000.0,112000.0,4,8000.0,1156800.0,50,8000.0,230000.0,16
2025-07-21,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,220,3000.0,19,2741.3,139,2286.36,66,444,1247000.0,4,3000.0,660000.0,71,3000.0,57000.0,6,3000.0,380800.0,46,3000.0,149200.0,22
2025-07-21,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,221,4500.0,47,4146.51,130,3400.0,30,428,1846300.0,4,4500.0,994500.0,78,4500.0,211500.0,14,4500.0,537700.0,43,4500.0,102600.0,11
2025-07-21,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,181,3500.0,17,3248.89,130,2560.0,47,375,1235100.0,4,3500.0,633500.0,56,3500.0,59500.0,8,3500.0,422300.0,45,3500.0,119800.0,15
2025-07-21,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,170,4000.0,17,3685.11,141,3000.0,45,373,1403000.0,4,4000.0,680000.0,51,4000.0,68000.0,5,4000.0,520000.0,47,4000.0,135000.0,19
2025-07-21,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,189,5000.0,14,4650.0,129,3800.0,28,360,1722200.0,4,5000.0,945000.0,65,5000.0,70000.0,4,5000.0,600600.0,46,5000.0,106600.0,9
