Date,Month,Branch,SKU_ID,SKU_Category,Brand,NormalPrice,DiscountedPrice,DiscountPercentage,Promo_Category,Qty,Revenue
2025-07-27,7,Jakarta,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,381,1333500.0
2025-07-27,7,Jakarta,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,367,1468000.0
2025-07-27,7,Jakarta,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,509,2354125.0
2025-07-27,7,Jakarta,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,229,1145000.0
2025-07-27,7,Jakarta,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,825,3052500.0
2025-07-27,7,Jakarta,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,387,1431900.0
2025-07-27,7,Jakarta,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,304,1672000.0
2025-07-27,7,Jakarta,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,491,2946000.0
2025-07-27,7,Jakarta,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,313,2191000.0
2025-07-27,7,Jakarta,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,490,3258500.0
2025-07-27,7,Jakarta,S019,Extruded Snack,Richeese,3000,2850.0,0.05,Promo Bundling,527,1501950.0
2025-07-27,7,Jakarta,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,521,1823500.0
2025-07-27,7,Bandung,S001,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,420,2194500.0
2025-07-27,7,Bandung,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,199,1012412.5
2025-07-27,7,Bandung,S003,Wafer,Richeese,10000,7500.0,0.25,Promo Seasonal High,196,1470000.0
2025-07-27,7,Bandung,S004,Wafer,Richoco,10000,9500.0,0.05,Promo Bundling,165,1567500.0
2025-07-27,7,Bandung,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,135,999000.0
2025-07-27,7,Bandung,S006,Kue/Pie,Nextar,8000,6000.0,0.25,Promo Seasonal High,251,1506000.0
2025-07-27,7,Bandung,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,137,411000.0
2025-07-27,7,Bandung,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,163,733500.0
2025-07-27,7,Bandung,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,137,479500.0
2025-07-27,7,Bandung,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,214,791800.0
2025-07-27,7,Bandung,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,162,749250.0
2025-07-27,7,Bandung,S012,Biskuit,Richoco,5000,4750.0,0.05,Promo Bundling,176,836000.0
2025-07-27,7,Bandung,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,377,1508000.0
2025-07-27,7,Bandung,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,231,924000.0
2025-07-27,7,Bandung,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,176,968000.0
2025-07-27,7,Bandung,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,183,1015650.0
2025-07-27,7,Bandung,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,159,1113000.0
2025-07-27,7,Bandung,S018,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,194,1018500.0
2025-07-27,7,Bandung,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,129,387000.0
2025-07-27,7,Bandung,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,146,511000.0
2025-07-27,7,Surabaya,S001,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,843,4404675.0
2025-07-27,7,Surabaya,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,249,1369500.0
2025-07-27,7,Surabaya,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,300,2775000.0
2025-07-27,7,Surabaya,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,231,2310000.0
2025-07-27,7,Surabaya,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,349,2582600.0
2025-07-27,7,Surabaya,S006,Kue/Pie,Nextar,8000,6000.0,0.25,Promo Seasonal High,438,2628000.0
2025-07-27,7,Surabaya,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,260,780000.0
2025-07-27,7,Surabaya,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,423,1760737.5
2025-07-27,7,Surabaya,S009,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,381,1266825.0
2025-07-27,7,Surabaya,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,214,791800.0
2025-07-27,7,Surabaya,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,331,1655000.0
2025-07-27,7,Surabaya,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,333,1665000.0
2025-07-27,7,Surabaya,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,593,2194100.0
2025-07-27,7,Surabaya,S014,Minuman,Richoco,4000,3800.0,0.05,Promo Bundling,227,862600.0
2025-07-27,7,Surabaya,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,280,1540000.0
2025-07-27,7,Surabaya,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,303,1818000.0
2025-07-27,7,Surabaya,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,231,1617000.0
2025-07-27,7,Surabaya,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,214,1498000.0
2025-07-27,7,Surabaya,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,293,879000.0
2025-07-27,7,Surabaya,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,271,948500.0
2025-07-27,7,Semarang,S001,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,252,1316700.0
2025-07-27,7,Semarang,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,76,418000.0
2025-07-27,7,Semarang,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,120,1200000.0
2025-07-27,7,Semarang,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,104,1040000.0
2025-07-27,7,Semarang,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,110,880000.0
2025-07-27,7,Semarang,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,147,1176000.0
2025-07-27,7,Semarang,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,79,237000.0
2025-07-27,7,Semarang,S008,Extruded Snack,Richoco,4500,4275.0,0.05,Promo Bundling,141,602775.0
2025-07-27,7,Semarang,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,143,500500.0
2025-07-27,7,Semarang,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,118,472000.0
2025-07-27,7,Semarang,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,87,402375.0
2025-07-27,7,Semarang,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,110,550000.0
2025-07-27,7,Semarang,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,161,644000.0
2025-07-27,7,Semarang,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,168,621600.0
2025-07-27,7,Semarang,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,87,478500.0
2025-07-27,7,Semarang,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,208,1154400.0
2025-07-27,7,Semarang,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,165,1068375.0
2025-07-27,7,Semarang,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,118,784700.0
2025-07-27,7,Semarang,S019,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,151,339750.0
2025-07-27,7,Semarang,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,132,462000.0
2025-07-28,7,Jakarta,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,1088,5535200.0
2025-07-28,7,Jakarta,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,489,2555025.0
2025-07-28,7,Jakarta,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,453,4190250.0
2025-07-28,7,Jakarta,S004,Wafer,Richoco,10000,9500.0,0.05,Promo Bundling,476,4522000.0
2025-07-28,7,Jakarta,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,364,2912000.0
2025-07-28,7,Jakarta,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,397,3176000.0
2025-07-28,7,Jakarta,S007,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,324,899100.0
2025-07-28,7,Jakarta,S008,Extruded Snack,Richoco,4500,4275.0,0.05,Promo Bundling,439,1876725.0
2025-07-28,7,Jakarta,S009,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,230,764750.0
2025-07-28,7,Jakarta,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,454,1679800.0
2025-07-28,7,Jakarta,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,449,2076625.0
2025-07-28,7,Jakarta,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,332,1660000.0
2025-07-28,7,Jakarta,S013,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,1213,3639000.0
2025-07-28,7,Jakarta,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,247,988000.0
2025-07-28,7,Jakarta,S015,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,595,3027062.5
2025-07-28,7,Jakarta,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,457,2536350.0
2025-07-28,7,Jakarta,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,444,2874900.0
2025-07-28,7,Jakarta,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,325,2275000.0
2025-07-28,7,Jakarta,S019,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,486,1093500.0
2025-07-28,7,Jakarta,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,557,1803287.5
2025-07-28,7,Bandung,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,462,2350425.0
2025-07-28,7,Bandung,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,189,987525.0
2025-07-28,7,Bandung,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,150,1500000.0
2025-07-28,7,Bandung,S004,Wafer,Richoco,10000,9500.0,0.05,Promo Bundling,267,2536500.0
2025-07-28,7,Bandung,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,235,1739000.0
2025-07-28,7,Bandung,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,189,1512000.0
2025-07-28,7,Bandung,S007,Extruded Snack,Richeese,3000,2850.0,0.05,Promo Bundling,222,632700.0
2025-07-28,7,Bandung,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,159,715500.0
2025-07-28,7,Bandung,S009,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,158,525350.0
2025-07-28,7,Bandung,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,165,610500.0
2025-07-28,7,Bandung,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,119,595000.0
2025-07-28,7,Bandung,S012,Biskuit,Richoco,5000,4750.0,0.05,Promo Bundling,185,878750.0
2025-07-28,7,Bandung,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,366,1354200.0
2025-07-28,7,Bandung,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,121,484000.0
2025-07-28,7,Bandung,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,153,841500.0
2025-07-28,7,Bandung,S016,Wafer,Richoco,6000,5700.0,0.05,Promo Bundling,189,1077300.0
2025-07-28,7,Bandung,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,175,1225000.0
2025-07-28,7,Bandung,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,136,904400.0
2025-07-28,7,Bandung,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,140,420000.0
2025-07-28,7,Bandung,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,179,579512.5
2025-07-28,7,Surabaya,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,327,1798500.0
2025-07-28,7,Surabaya,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,293,1611500.0
2025-07-28,7,Surabaya,S003,Wafer,Richeese,10000,9500.0,0.05,Promo Bundling,464,4408000.0
2025-07-28,7,Surabaya,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,267,2670000.0
2025-07-28,7,Surabaya,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,320,2368000.0
2025-07-28,7,Surabaya,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,322,2576000.0
2025-07-28,7,Surabaya,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,229,687000.0
2025-07-28,7,Surabaya,S008,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,405,1366875.0
2025-07-28,7,Surabaya,S009,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,279,927675.0
2025-07-28,7,Surabaya,S010,Mi Instan,Richeese,4000,3800.0,0.05,Promo Bundling,417,1584600.0
2025-07-28,7,Surabaya,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,403,1863875.0
2025-07-28,7,Surabaya,S012,Biskuit,Richoco,5000,4750.0,0.05,Promo Bundling,325,1543750.0
2025-07-28,7,Surabaya,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,469,1735300.0
2025-07-28,7,Surabaya,S014,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,314,942000.0
2025-07-28,7,Surabaya,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,291,1600500.0
2025-07-28,7,Surabaya,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,385,2136750.0
2025-07-28,7,Surabaya,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,274,1774150.0
2025-07-28,7,Surabaya,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,255,1785000.0
2025-07-28,7,Surabaya,S019,Extruded Snack,Richeese,3000,2850.0,0.05,Promo Bundling,411,1171350.0
2025-07-28,7,Surabaya,S020,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,456,1197000.0
2025-07-28,7,Semarang,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,194,1067000.0
2025-07-28,7,Semarang,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,111,610500.0
2025-07-28,7,Semarang,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,133,1230250.0
2025-07-28,7,Semarang,S004,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,140,1295000.0
2025-07-28,7,Semarang,S005,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,164,1246400.0
2025-07-28,7,Semarang,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,110,880000.0
2025-07-28,7,Semarang,S007,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,139,312750.0
2025-07-28,7,Semarang,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,107,481500.0
2025-07-28,7,Semarang,S009,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,83,275975.0
2025-07-28,7,Semarang,S010,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,153,459000.0
2025-07-28,7,Semarang,S011,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,107,401250.0
2025-07-28,7,Semarang,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,140,700000.0
2025-07-28,7,Semarang,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,193,772000.0
2025-07-28,7,Semarang,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,126,466200.0
2025-07-28,7,Semarang,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,95,522500.0
2025-07-28,7,Semarang,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,114,632700.0
2025-07-28,7,Semarang,S017,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,219,1149750.0
2025-07-28,7,Semarang,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,134,938000.0
2025-07-28,7,Semarang,S019,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,79,219225.0
2025-07-28,7,Semarang,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,138,483000.0
2025-07-29,7,Jakarta,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,768,4224000.0
2025-07-29,7,Jakarta,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,419,2189275.0
2025-07-29,7,Jakarta,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,469,4338250.0
2025-07-29,7,Jakarta,S004,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,464,3480000.0
2025-07-29,7,Jakarta,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,522,4176000.0
2025-07-29,7,Jakarta,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,584,4321600.0
2025-07-29,7,Jakarta,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,290,870000.0
2025-07-29,7,Jakarta,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,465,1935562.5
2025-07-29,7,Jakarta,S009,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,478,1589350.0
2025-07-29,7,Jakarta,S010,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,552,1656000.0
2025-07-29,7,Jakarta,S011,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,541,2028750.0
2025-07-29,7,Jakarta,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,370,1850000.0
2025-07-29,7,Jakarta,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,824,3048800.0
2025-07-29,7,Jakarta,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,407,1505900.0
2025-07-29,7,Jakarta,S015,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,585,2976187.5
2025-07-29,7,Jakarta,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,458,2748000.0
2025-07-29,7,Jakarta,S017,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,567,3770550.0
2025-07-29,7,Jakarta,S018,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,622,3265500.0
2025-07-29,7,Jakarta,S019,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,444,1232100.0
2025-07-29,7,Jakarta,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,404,1414000.0
2025-07-29,7,Bandung,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,317,1612737.5
2025-07-29,7,Bandung,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,168,924000.0
2025-07-29,7,Bandung,S003,Wafer,Richeese,10000,7500.0,0.25,Promo Seasonal High,236,1770000.0
2025-07-29,7,Bandung,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,196,1960000.0
2025-07-29,7,Bandung,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,248,1835200.0
2025-07-29,7,Bandung,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,156,1248000.0
2025-07-29,7,Bandung,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,222,666000.0
2025-07-29,7,Bandung,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,184,765900.0
2025-07-29,7,Bandung,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,111,388500.0
2025-07-29,7,Bandung,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,160,592000.0
2025-07-29,7,Bandung,S011,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,107,401250.0
2025-07-29,7,Bandung,S012,Biskuit,Richoco,5000,4750.0,0.05,Promo Bundling,235,1116250.0
2025-07-29,7,Bandung,S013,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,635,1270000.0
2025-07-29,7,Bandung,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,110,440000.0
2025-07-29,7,Bandung,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,142,781000.0
2025-07-29,7,Bandung,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,190,1054500.0
2025-07-29,7,Bandung,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,128,896000.0
2025-07-29,7,Bandung,S018,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,141,740250.0
2025-07-29,7,Bandung,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,152,456000.0
2025-07-29,7,Bandung,S020,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,207,543375.0
2025-07-29,7,Surabaya,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,473,2601500.0
2025-07-29,7,Surabaya,S002,Wafer,Richoco,5500,4125.0,0.25,Promo Seasonal High,446,1839750.0
2025-07-29,7,Surabaya,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,357,3302250.0
2025-07-29,7,Surabaya,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,192,1920000.0
2025-07-29,7,Surabaya,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,347,2776000.0
2025-07-29,7,Surabaya,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,268,1983200.0
2025-07-29,7,Surabaya,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,293,879000.0
2025-07-29,7,Surabaya,S008,Extruded Snack,Richoco,4500,4275.0,0.05,Promo Bundling,323,1380825.0
2025-07-29,7,Surabaya,S009,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,338,887250.0
2025-07-29,7,Surabaya,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,400,1480000.0
2025-07-29,7,Surabaya,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,300,1500000.0
2025-07-29,7,Surabaya,S012,Biskuit,Richoco,5000,4750.0,0.05,Promo Bundling,291,1382250.0
2025-07-29,7,Surabaya,S013,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,607,1821000.0
2025-07-29,7,Surabaya,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,263,973100.0
2025-07-29,7,Surabaya,S015,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,375,1907812.5
2025-07-29,7,Surabaya,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,326,1956000.0
2025-07-29,7,Surabaya,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,248,1736000.0
2025-07-29,7,Surabaya,S018,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,266,1722350.0
2025-07-29,7,Surabaya,S019,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,426,958500.0
2025-07-29,7,Surabaya,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,315,1019812.5
2025-07-29,7,Semarang,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,275,1399062.5
2025-07-29,7,Semarang,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,80,407000.0
2025-07-29,7,Semarang,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,98,980000.0
2025-07-29,7,Semarang,S004,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,137,1267250.0
2025-07-29,7,Semarang,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,120,960000.0
2025-07-29,7,Semarang,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,115,920000.0
2025-07-29,7,Semarang,S007,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,131,363525.0
2025-07-29,7,Semarang,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,88,366300.0
2025-07-29,7,Semarang,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,109,381500.0
2025-07-29,7,Semarang,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,114,456000.0
2025-07-29,7,Semarang,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,117,585000.0
2025-07-29,7,Semarang,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,112,560000.0
2025-07-29,7,Semarang,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,180,666000.0
2025-07-29,7,Semarang,S014,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,96,288000.0
2025-07-29,7,Semarang,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,58,319000.0
2025-07-29,7,Semarang,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,132,792000.0
2025-07-29,7,Semarang,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,130,910000.0
2025-07-29,7,Semarang,S018,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,151,977725.0
2025-07-29,7,Semarang,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,106,318000.0
2025-07-29,7,Semarang,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,75,242812.5
2025-07-30,7,Jakarta,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,644,3542000.0
2025-07-30,7,Jakarta,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,465,2557500.0
2025-07-30,7,Jakarta,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,401,3709250.0
2025-07-30,7,Jakarta,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,356,3560000.0
2025-07-30,7,Jakarta,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,549,4392000.0
2025-07-30,7,Jakarta,S006,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,549,4172400.0
2025-07-30,7,Jakarta,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,249,747000.0
2025-07-30,7,Jakarta,S008,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,347,1171125.0
2025-07-30,7,Jakarta,S009,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,419,1356512.5
2025-07-30,7,Jakarta,S010,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,372,1116000.0
2025-07-30,7,Jakarta,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,411,2055000.0
2025-07-30,7,Jakarta,S012,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,459,2122875.0
2025-07-30,7,Jakarta,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,778,3112000.0
2025-07-30,7,Jakarta,S014,Minuman,Richoco,4000,3800.0,0.05,Promo Bundling,437,1660600.0
2025-07-30,7,Jakarta,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,544,2992000.0
2025-07-30,7,Jakarta,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,636,3816000.0
2025-07-30,7,Jakarta,S017,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,470,3125500.0
2025-07-30,7,Jakarta,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,431,3017000.0
2025-07-30,7,Jakarta,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,406,1218000.0
2025-07-30,7,Jakarta,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,360,1260000.0
