ds,yhat,yhat_lower,yhat_upper,SKU_ID,SKU_Name,SKU_Category,qty_forecast,qty_lower,qty_upper,revenue_forecast
2025-11-14,1120.463707557965,803.6399218124016,1403.0327876324695,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1120,804,1403,5443338.0
2025-11-15,1134.2291474409674,824.3916250098566,1425.2394854545605,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1134,824,1425,5511380.0
2025-11-16,1150.3815645625873,849.9840268319605,1421.5207483642114,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1150,850,1422,5589142.0
2025-11-17,1168.8859142063384,863.8968760091761,1480.2263670433847,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1169,864,1480,5681484.0
2025-11-18,1189.6640358256145,895.1543607202005,1507.9092498751422,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1190,895,1508,5783547.0
2025-11-19,1212.5949774731932,917.1744197149368,1486.5082736869022,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1213,917,1487,5895329.0
2025-11-20,1237.5161141739352,953.3585083018719,1568.0473307635586,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1238,953,1568,6016833.0
2025-11-21,1264.225035167151,966.0966160320861,1552.7338139724022,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1264,966,1553,6143196.0
2025-11-22,1292.4821595036071,975.5472134288854,1597.3012309748133,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1292,976,1597,6279279.0
2025-11-23,1322.0140252954866,1055.0619459626034,1608.4448925451911,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1322,1055,1608,6425083.0
2025-11-24,1352.5171852786257,1095.5959497198667,1663.0612752556278,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1353,1096,1663,6575747.0
2025-11-25,1383.6626305077993,1103.5255198386087,1670.5376260628675,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1384,1104,1671,6726411.0
2025-11-26,1415.1006551525984,1108.0609325586618,1716.0410084567388,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1415,1108,1716,6877074.0
2025-11-27,1446.4660686317372,1159.3849748181606,1757.0336054791078,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1446,1159,1757,7027738.0
2025-11-28,1477.3836567944848,1150.2776610503602,1762.4178432101521,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1477,1150,1762,7178402.0
2025-11-29,1507.473791545014,1219.8487367491268,1790.741229092846,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1507,1220,1791,7324206.0
2025-11-30,1536.3580881702205,1254.9645897573657,1834.0630602766796,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1536,1255,1834,7465149.0
2025-12-01,1563.6650115782227,1264.6531572916724,1863.8921348800052,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1564,1265,1864,7601233.0
2025-12-02,1589.0353365521855,1291.084032820813,1905.4717566997563,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1589,1291,1905,7722736.0
2025-12-03,1612.1273727749792,1321.721948871282,1886.23844405234,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1612,1322,1886,7834519.0
2025-12-04,1632.6218725824115,1332.7920202549667,1939.5733118213614,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1633,1333,1940,7936581.0
2025-12-05,1650.2265478957336,1358.2989683697485,1971.2831478251894,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1650,1358,1971,8019203.0
2025-12-06,1664.6801323200145,1371.3849310814508,1968.4288435325684,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1665,1371,1968,8092105.0
2025-12-07,1675.755934684218,1399.1748453224918,1968.5540035769902,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1676,1399,1969,8145567.0
2025-12-08,1683.264841076735,1371.871283592643,1989.798278410013,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1683,1372,1990,8179587.0
2025-12-09,1687.0577334224092,1375.814541985219,1982.2634221653118,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1687,1376,1982,8199028.0
2025-12-10,1687.0273035948806,1401.6727647918076,1971.9537708368687,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1687,1402,1972,8199028.0
2025-12-11,1683.1092527325504,1382.582510292604,1960.6153166672568,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1683,1383,1961,8179587.0
2025-12-12,1675.2828756090587,1387.271362002383,1976.3089733706622,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1675,1387,1976,8140706.0
2025-12-13,1663.5710394288662,1361.5709906371253,1952.895385457408,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1664,1362,1953,8087245.0
2025-12-14,1648.0395751218698,1365.2559158818797,1941.5186592468237,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1648,1365,1942,8009483.0
2025-12-15,1628.7961069965727,1345.2081956762117,1924.1615746448915,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1629,1345,1924,7917141.0
2025-12-16,1605.9883533966392,1287.3655615378286,1891.056941086873,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1606,1287,1891,7805358.0
2025-12-17,1579.8019367603242,1285.747910547149,1856.9955111568142,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1580,1286,1857,7678995.0
2025-12-18,1550.45774620004,1241.7651582457581,1845.4788991512999,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1550,1242,1845,7533191.0
2025-12-19,1518.2088994229123,1215.2350748597792,1825.6602868745647,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1518,1215,1826,7377667.0
2025-12-20,1483.337353565399,1194.029923896251,1785.987795637118,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1483,1194,1786,7207563.0
2025-12-21,1446.1502163814453,1166.744647146005,1750.130486573317,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1446,1167,1750,7027738.0
2025-12-22,1406.9758103054405,1091.342139663214,1717.793982017759,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1407,1091,1718,6838193.0
2025-12-23,1366.1595423064916,1057.7488646214176,1673.2163777254468,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1366,1058,1673,6638928.0
2025-12-24,1324.0596322703136,1027.3618149231008,1621.610727906379,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1324,1027,1622,6434803.0
2025-12-25,1281.0427520027147,988.2719576322986,1580.4724867873945,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1281,988,1580,6225818.0
2025-12-26,1237.4796259363186,932.8492168028428,1559.2602134179822,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1237,933,1559,6011972.0
2025-12-27,1193.7406433449707,892.7728745724885,1490.0968221257615,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1194,893,1490,5802987.0
2025-12-28,1150.191530402722,856.338687550323,1437.2148347569798,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1150,856,1437,5589142.0
2025-12-29,1107.189128816689,824.1523525240259,1390.2320518086271,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1107,824,1390,5380156.0
2025-12-30,1065.0773260788158,771.5034820699161,1355.6727621652462,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1065,772,1356,5176031.0
2025-12-31,1024.1831806114706,728.558563915431,1319.897832108183,S011,Nabati Biskuit Rasa Kelapa,Biskuit,1024,729,1320,4976766.0
2025-10-01,962.1430912307488,735.0983060047963,1184.5780045437198,S012,Nabati Biskuit Rasa Cokelat,Biskuit,962,735,1185,4739735.0
2025-10-02,968.5329797595781,742.5885529393792,1186.5470288040385,S012,Nabati Biskuit Rasa Cokelat,Biskuit,969,743,1187,4774224.0
2025-10-03,975.1175188871814,753.7636357596974,1195.2608874013338,S012,Nabati Biskuit Rasa Cokelat,Biskuit,975,754,1195,4803786.0
2025-10-04,981.8185926715116,754.2713438934978,1197.4421622683928,S012,Nabati Biskuit Rasa Cokelat,Biskuit,982,754,1197,4838274.0
2025-10-05,988.5620258950606,762.268388767535,1238.6095557257445,S012,Nabati Biskuit Rasa Cokelat,Biskuit,989,762,1239,4872763.0
2025-10-06,995.280774562822,777.4195238866781,1217.3138033544105,S012,Nabati Biskuit Rasa Cokelat,Biskuit,995,777,1217,4902325.0
2025-10-07,1001.9178071868236,784.6526069673935,1228.0784774340796,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1002,785,1228,4936813.0
2025-10-08,1008.4285682657605,779.759023576114,1227.3563324725005,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1008,780,1227,4966375.0
2025-10-09,1014.7829295990975,796.7194523705122,1234.2197751787814,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1015,797,1234,5000864.0
2025-10-10,1020.9665525724484,789.8507842639693,1253.3000079676408,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1021,790,1253,5030426.0
2025-10-11,1026.9816047560814,807.2407238814362,1265.2075858916521,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1027,807,1265,5059987.0
2025-10-12,1032.846796432272,809.8436443686921,1262.4434934150242,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1033,810,1262,5089549.0
2025-10-13,1038.596726290353,835.0003361600924,1270.669220421252,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1039,835,1271,5119111.0
2025-10-14,1044.2805497390682,819.342678683808,1266.3486536876933,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1044,819,1266,5143746.0
2025-10-15,1049.9600072992982,830.1122098470587,1280.4624128926223,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1050,830,1280,5173307.0
2025-10-16,1055.7068735660548,836.7163656861569,1281.254063726358,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1056,837,1281,5202869.0
2025-10-17,1061.599908506204,841.2945335998157,1276.0107811787525,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1062,841,1276,5232431.0
2025-10-18,1067.7214116746252,836.4519401060631,1290.4037918931558,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1068,836,1290,5261993.0
2025-10-19,1074.1534956471198,857.4976859546038,1295.3988422174307,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1074,857,1295,5291555.0
2025-10-20,1080.974207030357,848.9834362891578,1306.3259160477007,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1081,849,1306,5326043.0
2025-10-21,1088.253631386308,867.6952608664221,1301.22375845287,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1088,868,1301,5360532.0
2025-10-22,1096.0501219814128,867.4807403232985,1318.0228807671704,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1096,867,1318,5399948.0
2025-10-23,1104.4067912717303,877.6889521548247,1330.6366068246352,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1104,878,1331,5439363.0
2025-10-24,1113.3483984212405,882.2049879364776,1342.584736700445,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1113,882,1343,5483706.0
2025-10-25,1122.8787560436692,893.2535665977662,1342.7997734141027,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1123,893,1343,5532976.0
2025-10-26,1132.9787650078815,909.6269540208282,1362.4778653930498,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1133,910,1362,5582245.0
2025-10-27,1143.6051679493908,915.4445555091199,1375.457769210173,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1144,915,1375,5636442.0
2025-10-28,1154.690090604019,945.9620436614304,1378.718422504354,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1155,946,1379,5690638.0
2025-10-29,1166.141415854405,948.7722581939623,1394.1375404494368,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1166,949,1394,5744835.0
2025-10-30,1177.8440091812924,972.5352304475118,1406.9056191839863,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1178,973,1407,5803958.0
2025-10-31,1189.6617868337291,964.1035803881714,1409.8393426561133,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1190,964,1410,5863082.0
2025-11-01,1201.440590318805,971.4785774219833,1417.0252642746555,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1201,971,1417,5917278.0
2025-11-02,1213.011803632482,966.1071565530453,1437.5766363198766,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1213,966,1438,5976402.0
2025-11-03,1224.196623864816,989.4800504650625,1452.9061981465907,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1224,989,1453,6030598.0
2025-11-04,1234.810872254034,1019.5604013624313,1464.5417443398728,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1235,1020,1465,6084795.0
2025-11-05,1244.670212207913,1020.2428000401954,1468.021451071881,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1245,1020,1468,6134065.0
2025-11-06,1253.5956239522231,1026.8868440781368,1474.858129383228,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1254,1027,1475,6178407.0
2025-11-07,1261.4189729000539,1034.3436630720178,1491.295391035587,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1261,1034,1491,6212896.0
2025-11-08,1267.988501030253,1048.7762691080159,1486.871578224463,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1268,1049,1487,6247385.0
2025-11-09,1273.1740678526767,1044.222630385908,1482.534128452594,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1273,1044,1483,6272019.0
2025-11-10,1276.8719701007578,1053.1943710223338,1512.0602306772164,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1277,1053,1512,6291727.0
2025-11-11,1279.0091771581383,1051.2028006449216,1499.454778724071,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1279,1051,1499,6301581.0
2025-11-12,1279.5468322515715,1073.977306065331,1516.043208542924,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1280,1074,1516,6306508.0
2025-11-13,1278.4828873435156,1059.7757830806413,1498.2385698849187,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1278,1060,1498,6296654.0
2025-11-14,1275.8537619764434,1059.619555711625,1513.244955263681,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1276,1060,1513,6286800.0
2025-11-15,1271.7349424817787,1053.6099470128984,1502.134034306991,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1272,1054,1502,6267093.0
2025-11-16,1266.2404672498458,1039.1353225315067,1489.9134891041476,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1266,1039,1490,6237531.0
2025-11-17,1259.5212753553292,1038.446433815966,1476.7820096782682,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1260,1038,1477,6207969.0
2025-11-18,1251.7624288392585,1012.121696005345,1460.7423470422837,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1252,1012,1461,6168553.0
2025-11-19,1243.1792524173354,1009.2677013425086,1468.3581205834607,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1243,1009,1468,6124211.0
2025-11-20,1234.0124673270313,1018.1084149815645,1461.8477724442,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1234,1018,1462,6079868.0
2025-11-21,1224.5224274618674,984.9158173260579,1474.9035502154948,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1225,985,1475,6035525.0
2025-11-22,1214.9825949159626,991.2886836566846,1443.47325333079,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1215,991,1443,5986256.0
2025-11-23,1205.67241768136,958.9463551145004,1432.0781187269458,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1206,959,1432,5941913.0
2025-11-24,1196.8697936892854,980.8348378477667,1430.1107156401056,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1197,981,1430,5897571.0
2025-11-25,1188.8433219671786,960.6538107816308,1402.236828454095,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1189,961,1402,5858155.0
2025-11-26,1181.844552825404,966.3396795221969,1409.1356253925164,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1182,966,1409,5823666.0
2025-11-27,1176.1004542694043,939.0166078535075,1410.7605923117358,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1176,939,1411,5794104.0
2025-11-28,1171.806311001303,938.3336750315594,1390.0617407197858,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1172,938,1390,5774397.0
2025-11-29,1169.119265348633,938.9370269839218,1385.1819555851275,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1169,939,1385,5759616.0
2025-11-30,1168.1526963333135,930.5671630270614,1401.0098302360973,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1168,931,1401,5754689.0
2025-12-01,1168.9716141438332,937.806796551838,1385.6253099626235,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1169,938,1386,5759616.0
2025-12-02,1171.5892229476985,960.3513346966255,1403.498199392259,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1172,960,1403,5774397.0
2025-12-03,1175.9647758842552,941.6787634178243,1392.4266066919383,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1176,942,1392,5794104.0
2025-12-04,1182.0028129635248,954.3006665221137,1418.9661276691734,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1182,954,1419,5823666.0
2025-12-05,1189.5538363410074,979.6141768803141,1428.0259406960731,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1190,980,1428,5863082.0
2025-12-06,1198.4164390228289,968.4720098483564,1438.5287989712933,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1198,968,1439,5902497.0
2025-12-07,1208.3408635307592,992.856649013103,1439.2080601347823,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1208,993,1439,5951767.0
2025-12-08,1219.0339275218746,999.7332680105401,1454.0734396049297,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1219,1000,1454,6005964.0
2025-12-09,1230.1652149244053,992.2565994750843,1443.7894283798644,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1230,992,1444,6060160.0
2025-12-10,1241.37439491322,1011.0965145068826,1457.2867932457507,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1241,1011,1457,6114357.0
2025-12-11,1252.279498050005,1043.3983750124692,1481.429025869284,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1252,1043,1481,6168553.0
2025-12-12,1262.4859501192639,1039.3385688577996,1495.4481528602876,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1262,1039,1495,6217823.0
2025-12-13,1271.5961404588852,1045.7914415291073,1496.4155273106594,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1272,1046,1496,6267093.0
2025-12-14,1279.2192836368033,1070.6538386557431,1509.0510660149334,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1279,1071,1509,6301581.0
2025-12-15,1284.9813217289752,1075.732877545447,1528.0426613915397,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1285,1076,1528,6331143.0
2025-12-16,1288.5346096088413,1067.6647097955872,1508.8895067181093,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1289,1068,1509,6350851.0
2025-12-17,1289.5671277700133,1079.0486239220725,1506.7372725770474,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1290,1079,1507,6355778.0
2025-12-18,1287.8109762899696,1084.2753405617668,1510.1022625177234,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1288,1084,1510,6345924.0
2025-12-19,1283.049919427518,1052.8737507034903,1498.855360837823,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1283,1053,1499,6321289.0
2025-12-20,1275.125772655946,1052.9680875799036,1493.4867853119028,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1275,1053,1493,6281873.0
2025-12-21,1263.9434521199826,1052.9122727680408,1487.4754598135578,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1264,1053,1487,6227677.0
2025-12-22,1249.4745398399768,1006.0776638083388,1460.515122552092,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1249,1006,1461,6153772.0
2025-12-23,1231.7592556074212,1003.3244707240519,1449.3949659982359,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1232,1003,1449,6070014.0
2025-12-24,1210.9067674178948,978.858225365159,1442.3211350623471,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1211,979,1442,5966548.0
2025-12-25,1187.0938153830982,953.1364291192269,1402.808160274404,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1187,953,1403,5848301.0
2025-12-26,1160.561668179779,928.6159119891757,1392.7320307294683,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1161,929,1393,5720200.0
2025-12-27,1131.6114750360437,888.1286393826755,1347.3886714010976,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1132,888,1347,5577318.0
2025-12-28,1100.5981188211053,851.7754380955553,1346.1675962497845,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1101,852,1346,5424582.0
2025-12-29,1067.9227158112199,850.914342447297,1287.0821509496898,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1068,851,1287,5261993.0
2025-12-30,1034.0239440599514,808.2107491894855,1247.878766143595,S012,Nabati Biskuit Rasa Cokelat,Biskuit,1034,808,1248,5094476.0
2025-12-31,999.3684139724234,761.0851626304755,1234.745165650632,S012,Nabati Biskuit Rasa Cokelat,Biskuit,999,761,1235,4922033.0
2025-10-01,2081.8253528675414,1321.7065056874735,2815.011142251341,S013,Nabati Drinko Richeese 150ml,Minuman,2082,1322,2815,7682808.0
2025-10-02,2130.713129767322,1420.4541018546624,2845.972628224951,S013,Nabati Drinko Richeese 150ml,Minuman,2131,1420,2846,7863623.0
2025-10-03,2181.563962984852,1473.4825544134249,2861.1894439807807,S013,Nabati Drinko Richeese 150ml,Minuman,2182,1473,2861,8051819.0
2025-10-04,2233.6543196418293,1476.780284966772,2939.792189579453,S013,Nabati Drinko Richeese 150ml,Minuman,2234,1477,2940,8243704.0
2025-10-05,2286.236544750816,1581.4016821534678,3015.2981608732307,S013,Nabati Drinko Richeese 150ml,Minuman,2286,1581,3015,8435590.0
2025-10-06,2338.556432485283,1636.9082152457052,3046.8203226605,S013,Nabati Drinko Richeese 150ml,Minuman,2339,1637,3047,8631166.0
2025-10-07,2389.870788329059,1669.4162565962997,3126.9169143659237,S013,Nabati Drinko Richeese 150ml,Minuman,2390,1669,3127,8819361.0
2025-10-08,2439.464500196219,1760.161847180256,3123.242808098692,S013,Nabati Drinko Richeese 150ml,Minuman,2439,1760,3123,9000177.0
2025-10-09,2486.6666535512722,1821.1366265636443,3193.5088956696604,S013,Nabati Drinko Richeese 150ml,Minuman,2487,1821,3194,9177302.0
2025-10-10,2530.865256151026,1791.9825476390793,3274.669900422676,S013,Nabati Drinko Richeese 150ml,Minuman,2531,1792,3275,9339667.0
2025-10-11,2571.5201813449917,1850.2637345438043,3234.297610192582,S013,Nabati Drinko Richeese 150ml,Minuman,2572,1850,3234,9490961.0
2025-10-12,2608.173993608531,1848.6755451830754,3344.0776205600346,S013,Nabati Drinko Richeese 150ml,Minuman,2608,1849,3344,9623805.0
2025-10-13,2640.4603844699977,1959.366110152768,3397.842330905708,S013,Nabati Drinko Richeese 150ml,Minuman,2640,1959,3398,9741889.0
2025-10-14,2668.110019277418,1955.7188760219237,3384.822359715485,S013,Nabati Drinko Richeese 150ml,Minuman,2668,1956,3385,9845212.0
2025-10-15,2690.9536731530766,1951.1817131251275,3400.4377076879387,S013,Nabati Drinko Richeese 150ml,Minuman,2691,1951,3400,9930084.0
2025-10-16,2708.9226156233244,2003.5384137943688,3471.0364058026917,S013,Nabati Drinko Richeese 150ml,Minuman,2709,2004,3471,9996506.0
2025-10-17,2722.0462853346626,2015.9640583869837,3428.822364919114,S013,Nabati Drinko Richeese 150ml,Minuman,2722,2016,3429,10044478.0
2025-10-18,2730.447376484583,2006.7909927794412,3500.9933014555304,S013,Nabati Drinko Richeese 150ml,Minuman,2730,2007,3501,10073999.0
2025-10-19,2734.334534673486,2030.3063168544325,3459.7879228932156,S013,Nabati Drinko Richeese 150ml,Minuman,2734,2030,3460,10088759.0
2025-10-20,2733.9929294975104,2022.4170440248158,3547.333219157596,S013,Nabati Drinko Richeese 150ml,Minuman,2734,2022,3547,10088759.0
2025-10-21,2729.7730322547814,2026.6010186405683,3459.4291313763238,S013,Nabati Drinko Richeese 150ml,Minuman,2730,2027,3459,10073999.0
2025-10-22,2722.077977751246,2019.209683323773,3483.975451652468,S013,Nabati Drinko Richeese 150ml,Minuman,2722,2019,3484,10044478.0
2025-10-23,2711.3499278518766,2057.591409247971,3421.3073090691514,S013,Nabati Drinko Richeese 150ml,Minuman,2711,2058,3421,10003887.0
2025-10-24,2698.0558799349765,1962.1400755305153,3373.8137183766175,S013,Nabati Drinko Richeese 150ml,Minuman,2698,1962,3374,9955915.0
2025-10-25,2682.6733750199114,1937.160446203375,3433.6995970959224,S013,Nabati Drinko Richeese 150ml,Minuman,2683,1937,3434,9900564.0
2025-10-26,2665.6765576931466,1948.4678439448721,3358.392279417584,S013,Nabati Drinko Richeese 150ml,Minuman,2666,1948,3358,9837832.0
2025-10-27,2647.5230231633645,1971.4551629419636,3358.6687833614333,S013,Nabati Drinko Richeese 150ml,Minuman,2648,1971,3359,9771410.0
2025-10-28,2628.6418563575753,1882.9356756686386,3389.549384833476,S013,Nabati Drinko Richeese 150ml,Minuman,2629,1883,3390,9701298.0
2025-10-29,2609.4232248738917,1889.0084819777346,3280.0564747098956,S013,Nabati Drinko Richeese 150ml,Minuman,2609,1889,3280,9627495.0
2025-10-30,2590.2098332000087,1878.2933225359827,3330.437597852061,S013,Nabati Drinko Richeese 150ml,Minuman,2590,1878,3330,9557383.0
2025-10-31,2571.2904815662964,1831.504249633416,3243.203489679414,S013,Nabati Drinko Richeese 150ml,Minuman,2571,1832,3243,9487271.0
2025-11-01,2552.8959011512197,1832.315821165657,3288.9193424705522,S013,Nabati Drinko Richeese 150ml,Minuman,2553,1832,3289,9420849.0
2025-11-02,2535.1969603233074,1820.3573277415537,3210.2648575527564,S013,Nabati Drinko Richeese 150ml,Minuman,2535,1820,3210,9354427.0
2025-11-03,2518.3052566254896,1816.1798109572553,3232.086298420983,S013,Nabati Drinko Richeese 150ml,Minuman,2518,1816,3232,9291695.0
2025-11-04,2502.276028783616,1776.0837658942062,3191.6633346294934,S013,Nabati Drinko Richeese 150ml,Minuman,2502,1776,3192,9232654.0
2025-11-05,2487.1132447089444,1743.3444242536082,3181.0755705547767,S013,Nabati Drinko Richeese 150ml,Minuman,2487,1743,3181,9177302.0
2025-11-06,2472.776647747986,1801.4251528744028,3177.345845595567,S013,Nabati Drinko Richeese 150ml,Minuman,2473,1801,3177,9125641.0
2025-11-07,2459.190476661337,1737.9212208521403,3222.669820784463,S013,Nabati Drinko Richeese 150ml,Minuman,2459,1738,3223,9073979.0
2025-11-08,2446.2535171477575,1743.2303957686602,3186.9293362975527,S013,Nabati Drinko Richeese 150ml,Minuman,2446,1743,3187,9026008.0
2025-11-09,2433.850096042584,1714.931692645967,3175.4677878652415,S013,Nabati Drinko Richeese 150ml,Minuman,2434,1715,3175,8981726.0
2025-11-10,2421.861595154988,1713.6626656460858,3120.471602372111,S013,Nabati Drinko Richeese 150ml,Minuman,2422,1714,3120,8937445.0
2025-11-11,2410.178041247196,1658.0221210960465,3073.1378437299545,S013,Nabati Drinko Richeese 150ml,Minuman,2410,1658,3073,8893164.0
2025-11-12,2398.7093226238003,1679.0983252170163,3118.288652418299,S013,Nabati Drinko Richeese 150ml,Minuman,2399,1679,3118,8852572.0
2025-11-13,2387.395591520809,1653.702934058252,3097.542694981196,S013,Nabati Drinko Richeese 150ml,Minuman,2387,1654,3098,8808291.0
2025-11-14,2376.2164347812795,1644.3138519501656,3076.2438462933874,S013,Nabati Drinko Richeese 150ml,Minuman,2376,1644,3076,8767700.0
2025-11-15,2365.1984325853846,1702.1210502496942,3112.16598333925,S013,Nabati Drinko Richeese 150ml,Minuman,2365,1702,3112,8727109.0
